ID,SORTE,PLZ,KALTMIETE,WARMMIETE,NEBENKOSTEN,KAUTION,HEIZUNGSKOSTEN,ZIMMER,PARKPLAETZE,WOHNFLAECHE,BAUJAHR,ZUSTAND,VERfÜGBAR AB,ENERGIEEFFIZIENSKLASSE,ENERGIEBEDARF/kWh/(m²*a),ENERGIEASUWEIS,Etagenheizung,Zentralheizung,Ofenheizung,offener Kamin,Luft-/Wasser-Wärmepumpe,Gas,Öl,Solar,Strom,Holz,Fernwärme,Erdwärme,Pellets,Kohle,Flüssiggas,KfW 55,Niedrigenergie,KfW 40,KfW 60,KfW 70,Neubaustandard,möbliert,teilweise möbliert,Alarmanlage,Garage,Carport,Tiefgarage,Duplex,Stellplatz,Klimaanlage,Sauna,Schwimmbad,See,Berge,Personenaufzug,Lastenaufzug,Keller,Waschraum,Bibliothek,Terrasse,Balkon,Garten,Einbauküche,Dusche,Badewanne,Bad mit Fenster,Gäste-WC,Fliesen,Parkett,Holz/Dielen,Laminat,Teppich,PVC/Linoleum,Stein,Marmor,Doppelboden,Terracotta,Sonstiges
24VTJ5X,Etagenwohnung,12309,355.56,555.56,135.0,1066.68,65.0,1.0,,43.0,1976.0,,sofort,Klasse E,208.1,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
25VPV59,Etagenwohnung,13587,789.0,996.0,136.0,2367.0,71.0,2.0,,71.46,1972.0,,2022-05-15 00:00:00,Klasse D,141.7,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
25MXK5C,Terrassenwohnung,10553,1383.4,1662.4,164.0,3458.5,115.0,3.0,2.0,79.88,2022.0,Neuwertig,2022-04-01 00:00:00,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
25TXE5D,Etagenwohnung,10243,606.68,717.68,87.0,1820.04,24.0,1.0,,38.18,2014.0,,sofort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,
24TRC5W,Terrassenwohnung,13127,822.0,1153.0,168.0,2466.0,163.0,3.0,,78.32,1997.0,Neubau,2022-06-01 00:00:00,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
25R8K5A,,12555,1095.0,1250.0,77.5,3285.0,77.5,3.0,1.0,67.0,2020.0,,,Klasse A+,96.8,BEDARFSAUSWEIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2TSRD4D,Etagenwohnung,12683,1341.9,1591.9,150.0,4025.7,100.0,3.0,,95.85,2019.0,Neubau,,Klasse C,161.4,BEDARFSAUSWEIS,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,1.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
25AS55C,Etagenwohnung,13156,1191.44,1412.82,221.38,3574.32,74.68,3.0,,81.05,2022.0,,2022-07-01 00:00:00,Klasse C,264.7,BEDARFSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
258RQ5D,,12309,371.18,545.54,114.36,1113.54,60.0,1.0,,49.92,1977.0,,2022-06-08 00:00:00,Klasse E,107.3,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
24RJQ5T,Apartment,10627,2621.75,2941.75,320.0,,,3.0,,104.0,2021.0,,sofort,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
25UHY57,Etagenwohnung,13156,617.0,843.0,226.0,1851.0,,2.0,,59.71,1994.0,Neubau,2022-07-01 00:00:00,,161.0,VERBRAUCHSAUSWEIS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27QPC5F,,13355,471.4,695.4,156.0,1414.2,68.0,2.0,,56.12,2017.0,,sofort,Klasse B,179.12,BEDARFSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27WQE5F,,13589,268.2,458.2,110.0,804.6,80.0,1.0,,40.53,1971.0,,sofort,Klasse D,175.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27TBE5F,Apartment,10249,995.0,1180.0,90.0,2985.0,95.0,1.0,,42.9,2022.0,,2022-11-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
27JKT5E,,12683,1200.0,1420.0,100.0,3600.0,120.0,3.0,1.0,75.0,2021.0,Neubau,2022-12-15 00:00:00,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27NPC5F,,10319,429.76,631.53,104.82,1289.28,96.95,2.0,,52.41,2019.0,,2022-12-01 00:00:00,Klasse A,123.0,BEDARFSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27QZC5F,,12359,514.1,694.79,180.69,1542.3,,3.0,,71.99,1976.0,,2022-12-01 00:00:00,Klasse C,108.4,VERBRAUCHSAUSWEIS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27PEE5F,Apartment,10249,1295.0,1510.0,100.0,3885.0,115.0,2.0,,56.05,2022.0,,2022-11-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
27MV75F,,12349,518.13,794.24,165.08,1554.39,111.03,2.0,,64.93,1994.0,,sofort,Klasse D,142.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27FST5E,,10247,1800.0,2285.0,185.0,5400.0,300.0,4.0,,112.62,1905.0,,sofort,Klasse E,83.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27QCA5F,,13353,471.0,543.0,72.0,1413.0,,2.0,,47.0,1962.0,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
276L85F,,13593,470.23,815.23,185.0,1410.69,160.0,2.0,,62.2,1974.0,,sofort,Klasse D,173.9,BEDARFSAUSWEIS,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
27EEF5F,,10997,864.1,1068.1,204.0,2592.3,80.0,3.0,,63.64,1955.0,,sofort,,55.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,1.0,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
27F6A5F,,10117,1271.67,1555.57,165.61,3179.175,118.29,2.0,,78.86,1996.0,,sofort,,84.0,VERBRAUCHSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,
2SXU949,,10717,775.0,1055.0,100.0,2325.0,180.0,2.0,,69.8,1900.0,,2022-10-15 00:00:00,Klasse E,112.0,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27Z5K5A,,13585,621.32,846.32,125.0,1553.3000000000002,100.0,3.0,,71.68,1930.0,,sofort,,74.0,BEDARFSAUSWEIS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
27UVR58,,13595,688.0,853.12,60.54,2064.0,104.58,2.0,,55.04,1900.0,,sofort,Klasse E,84.2,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27B865A,,10625,650.0,,,1625.0,,1.0,,38.0,,Altbau,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
27VTR5A,,10553,556.16,691.16,135.0,1668.48,,3.0,,79.0,1890.0,,2022-10-16 00:00:00,Klasse C,122.0,VERBRAUCHSAUSWEIS,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
27WCJ5A,,12621,618.0,732.0,114.0,1854.0,200.0,2.0,,64.87,1995.0,,sofort,,103.0,VERBRAUCHSAUSWEIS,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27V5S5A,Apartment,10827,1050.0,1200.0,150.0,3150.0,,2.0,1.0,72.0,1888.0,Altbau,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
2765L5A,,12559,575.0,725.0,85.0,1725.0,65.0,2.0,,60.01,1997.0,,2022-10-16 00:00:00,Klasse D,134.0,VERBRAUCHSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
27KRK5A,,13347,341.36,501.36,80.0,1024.08,80.0,1.0,,38.84,1918.0,,2022-10-16 00:00:00,Klasse E,148.5,VERBRAUCHSAUSWEIS,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
27NND5A,,10967,2300.0,2720.0,420.0,6900.0,250.0,4.5,,127.0,1900.0,,sofort,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27MLC5A,Terrassenwohnung,12621,618.0,932.0,114.0,1854.0,200.0,2.0,,64.87,1995.0,,sofort,Klasse F,130.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
27BYP5A,,13585,375.06,522.06,147.0,750.0,78.0,1.0,,34.55,1939.0,,2022-10-16 00:00:00,Klasse E,95.5,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
273UR5A,,13583,299.9,589.9,155.0,899.7,135.0,2.0,,54.02,1961.0,,sofort,Klasse F,180.0,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27QMD5D,,12347,1050.0,1200.0,150.0,2625.0,,4.0,,100.0,1900.0,Altbau,sofort,Klasse E,105.0,VERBRAUCHSAUSWEIS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
27EYG5D,,10825,1521.3,1761.3,240.0,4563.9,288.7,5.0,,165.0,1900.0,,2022-10-16 00:00:00,Klasse D,55.0,VERBRAUCHSAUSWEIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27AA35C,Apartment,12055,700.0,,,1300.0,,2.0,,65.0,2018.0,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27WFU5D,,10997,830.0,1175.0,130.0,2490.0,215.0,3.0,,77.13,,Altbau,sofort,Klasse E,104.3,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
27S4C5B,,10317,1197.0,1477.0,280.0,3591.0,120.0,3.0,,79.8,2019.0,Neuwertig,sofort,,77.0,BEDARFSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
278Y35B,,12555,,740.0,,740.0,,1.0,,29.0,,,sofort,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
272595B,,13439,477.5,703.5,226.0,1432.5,75.0,2.5,,73.7,1970.0,,sofort,Klasse B,107.5,BEDARFSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
27KL45B,,13587,789.0,991.0,132.0,2367.0,70.0,2.0,,69.7,1972.0,,2022-10-01 00:00:00,Klasse D,73.4,VERBRAUCHSAUSWEIS,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
26FGU5X,Apartment,12055,700.0,,,,,2.0,,65.0,2018.0,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
2724Y5A,,12051,795.0,1215.0,210.0,2385.0,210.0,2.5,1.0,79.49,1990.0,Neubau,sofort,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
276LE56,,13187,1339.71,1504.71,165.0,4019.13,146.3,5.0,,150.92,1910.0,,2022-10-01 00:00:00,Klasse D,75.0,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
277FY5F,Apartment,13409,1100.0,1245.0,145.0,3300.0,,3.0,,92.5,,Altbau,sofort,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
27QH65G,,12555,577.36,647.47,70.11,1732.08,,1.0,,41.24,,,2022-10-15 00:00:00,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27JP45G,,13187,442.2,667.16,224.96,1326.6,118.9,1.0,,47.56,1910.0,,2022-11-01 00:00:00,Klasse D,74.0,BEDARFSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
275R85G,,12526,752.4,927.96,68.97,1881.0,106.59,,,64.0,1900.0,Altbau,sofort,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27LU85G,,12355,422.43,627.4300000000001,205.0,1267.29,,2.0,,67.08,1985.0,,sofort,Klasse E,159.0,BEDARFSAUSWEIS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27X7A5M,,13353,770.0,1030.0,120.0,2310.0,140.0,2.0,,70.73,1910.0,Altbau,,Klasse D,140.7,VERBRAUCHSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
275WE5Q,,13086,1002.6,1140.6,138.0,2506.5,,3.0,,87.8,1910.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
25HC65C,,13507,600.0,,,,,1.0,,38.0,,,sofort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769D56,,12167,,1300.0,,2600.0,,1.0,,40.0,1960.0,,2022-11-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
27ASF57,Apartment,10629,1400.0,1600.0,200.0,,,2.0,,75.0,1969.0,,sofort,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27FE857,,12355,686.92,897.18,131.0,2060.76,79.26,2.0,,66.05,1973.0,,2022-09-22 00:00:00,Klasse C,52.0,BEDARFSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27A3E57,,10557,1499.0,1699.0,145.0,4197.0,55.0,2.0,,59.91,2019.0,Neuwertig,2022-10-01 00:00:00,Klasse C,81.0,BEDARFSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
27G2C57,,12207,225.51,315.51,90.0,676.53,95.49,1.0,,30.0,1970.0,,sofort,Klasse E,140.7,VERBRAUCHSAUSWEIS,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
27BFF55,,12163,650.0,,,,,1.0,,45.0,,,sofort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27FLL57,Apartment,12055,700.0,,,2100.0,,2.0,,65.0,2017.0,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27HAL57,,10785,,900.0,,,,2.0,,60.0,,,sofort,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27LND57,,13349,1200.0,1485.0,205.0,2970.0,80.0,3.0,1.0,74.0,1961.0,,2022-10-15 00:00:00,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
27YWC57,,12349,350.19,590.19,150.0,1050.57,90.0,1.5,,51.68,1976.0,,sofort,Klasse E,32.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
27TMA57,,14169,754.0,884.0,130.0,2262.0,70.0,2.0,,57.74,1985.0,,2022-10-01 00:00:00,,128.38,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27G5E57,,12277,452.53,767.53,315.0,1357.59,150.0,2.0,,65.35,1977.0,,2023-01-15 00:00:00,Klasse D,111.0,VERBRAUCHSAUSWEIS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
27VZJ57,,12683,1500.0,1761.0,163.0,4500.0,98.0,2.0,,65.0,2022.0,Neuwertig,sofort,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
