title,price,size,address,link,is_split_from_multi,original_multi_count
Stilvolles Altbauapartment in Premiumlage,1.299,59.5,"Schlegelstraße 5, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/157007101,,
Tauschwohnung: 2 Zimmer gegen 3+,351.0,62.0,"Seestr. 55, Wedding, Berlin",https://www.immobilienscout24.de/expose/158447269,,
"Tauschwohnung: Sonnige 3Zi Süd-West Woh. - SUCHE ab 4,5",900.0,80.0,"Isländische Straße  9, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158440019,,
"Stylische, möblierte Studentenapartments in Berlin Kreuzberg - Staytoo Apartments",849.0,22.0,"Dudenstraße 80, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/105708155,,
Tauschwohnung: 3 Raum Wohnung gegen 4 Raum Wohnung in Hellersdorf,433.68,62.4,"Böhlener Straße 13, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/158431760,,
"***DG mit Aufzug, Dachgarten und Turmzimmer***",6.65,238.62,"Kurfürstendamm 130, Halensee, Berlin",https://www.immobilienscout24.de/expose/158419240,,
Tauschwohnung: 3ZKB am Bundesplatz / Schöneberg,1.0,80.0,"Varziner Straße  13, Friedenau, Berlin",https://www.immobilienscout24.de/expose/158387523,,
Himmel über Spandau! Helle Dachgeschosswohnung mit Wintergarten & offener Galerie,1.8,150.0,"Wilhelmstadt, Berlin",https://www.immobilienscout24.de/expose/158372100,,
Möblierte 2-Zimmer-Wohnung im schönen Dahlem - nur für Einzelpersonen,1.28,62.0,"Dahlem, Berlin",https://www.immobilienscout24.de/expose/158365321,,
Mit **Einbauküche** - Stilvolle 3-Zimmer-Wohnung mit Dachterrasse & elegantem Bad!,1.846,92.3,"Sickingenstraße 54, Moabit, Berlin",https://www.immobilienscout24.de/expose/158319478,,
WOHNEN & ARBEITEN -  mitten im Leben -  MAISONETTE am Nollendorfplatz !,1.995,134.0,"Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158325003,,
Spacious and Furnished Altbau in the Heart Of Kreuzberg,1.5,55.0,"Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/158351722,,
Top Lage! Wohnen am Olivaer Platz!,1.125,45.0,"Xantener Str. 13, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/158351260,,
Zimmer in voll ausgestatteter 3 Zimmer Wohnung / All-inclusive,400.0,11.0,"Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/150081416,,
Tauschwohnung: 1-Zimmer-Wohnung in Berlin-Reinickendorf zum Tausch – 5 Min.,400.0,40.0,"scharnweberstraße  3, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158323937,,
"Das Einfamilienhaus im Mehrfamilienhaus! 5-Zimmer-Wohnung, Dachterrasse, 2 Bäder und vieles mehr!",2.726,181.7,"Sickingenstraße 54, Moabit, Berlin",https://www.immobilienscout24.de/expose/158320198,,
Simon-Palais: Exklusive Maisonette-Wohnung in Top-Location,10131.27,305.41,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158307978,,
Erstbezug! - Charmante 2-Zimmer-Wohnung mit Blick auf die Havel!,1569.68,74.22,"Parkstraße 16, Hakenfelde, Berlin",https://www.immobilienscout24.de/expose/158302630,,
MODERNES * 2 ZIMMER APARTMENT MIT TERRASSE * GARTENANTEIL * EINBAUKÜCHE * AB 01.05.2025,1.49,53.1,"Pufendorfstraße 4, 4A-D, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/157759888,,
Tauschwohnung: TAUSCHE große 1 Zi-Wohnung (58qm) gegen 2-3 Zimmer Wohnung,380.0,58.0,"Bismarckstraße 39, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158291881,,
Stilvoll eingerichtete 1-Zimmer-Wohnung mit abgetrenntem Schlafbereich nahe Frankfurter Allee,1.2,45.0,"Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158285034,,
Modernes Apartment mit Wasserblick in Grünau!,1.64,82.0,"Grünau, Berlin",https://www.immobilienscout24.de/expose/158284802,,
Großzügige Dachgeschosswohnung mit Aufdachterrasse und Weitblick,8.657,346.31,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158284287,,
wunderschöne 2 Zimmer Neubauwohnung mit grossem Balkon,1184.54,67.96,"Werftendensteig 3a, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156802699,,
Traumhafte Altbauwohnung in Ku'damm Nähe zu vermieten,1.95,70.0,"Krummestraße 51, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158279422,,
Upper Eastside – Exquisite Residenz mit großzügiger Terrasse im Herzen Berlins,6735.49,335.0,"Mittelstraße 63, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/157618600,,
"Exklusives Wohnen am Potsdamer Platz mit 3,5-Zimmern und Wintergarten",1996.94,91.0,"Potsdamer Straße 4, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/157615708,,
"STADTFLUCHT: Exklusives, möbliertes Studio mit modernem Design",4.9,138.0,"Lindower Straße 18, Wedding, Berlin",https://www.immobilienscout24.de/expose/154824011,,
Moderne City-Wohnung mit Wohlfühlcharakter und Weitblick,1.869,85.0,"Potsdamer Straße 4, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/153234264,,
Penthouse Maisonette mit Blick über Berlin,2.259,100.39,"Altglienicke, Berlin",https://www.immobilienscout24.de/expose/158269998,,
Luxuswohnen mit Blick über Berlin 360grad Panorama,3.5,149.26,"Altglienicke, Berlin",https://www.immobilienscout24.de/expose/158269907,,
Wohnungstausch: Pappelallee 1,950.0,54.0,"Pappelallee 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158264083,,
Wohnungstausch: Grünberger Str. 62,657.0,55.0,"Grünberger Str. 62, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158264079,,
Wohnungstausch: Herrfurthstraße 33,800.0,65.0,"Herrfurthstraße 33, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158264050,,
Wohnungstausch: Hasenheide 50,1.643,96.0,"Hasenheide 50, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/158263988,,
Wohnungstausch: Sonnenallee 141,940.0,66.0,"Sonnenallee 141, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158263947,,
Wohnungstausch: Joachim-Friedrich-Straße 22,900.0,74.0,"Joachim-Friedrich-Straße 22, Halensee, Berlin",https://www.immobilienscout24.de/expose/158263871,,
Wohnungstausch: Skalitzer Straße 55,700.0,80.0,"Skalitzer Straße 55, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/158263745,,
Wohnungstausch: Feuerbachstraße 68,600.0,59.0,"Feuerbachstraße 68, Steglitz, Berlin",https://www.immobilienscout24.de/expose/158263715,,
Wohnungstausch: Hubertusstraße 19A,430.0,53.0,"Hubertusstraße A 19, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158263671,,
Wohnungstausch: Allmersweg 10,500.0,61.0,"Allmersweg 10, Johannisthal, Berlin",https://www.immobilienscout24.de/expose/158263621,,
Wohnungstausch: Schivelbeiner Str. 45,490.0,34.0,"Schivelbeiner Str. 45, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158263593,,
Tauschwohnung: 3 Zimmer Wohnung in Lichtenberg,970.0,69.0,"Dolgenseestraße 8C, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/158263545,,
Wohnungstausch: Residenzstraße 39,994.0,93.0,"Residenzstraße 39, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158263444,,
Wohnungstausch: Hedwig-Porschütz-Straße 6,1.534,67.0,"Hedwig-Porschütz-Straße 6, Moabit, Berlin",https://www.immobilienscout24.de/expose/158263400,,
Wohnungstausch: Ungarnstraße 64,450.0,61.0,"Ungarnstraße 64, Wedding, Berlin",https://www.immobilienscout24.de/expose/158263382,,
Wohnungstausch: Hauptstraße 17,1.82,163.0,"Hauptstraße 17, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158263351,,
Wohnungstausch: Emser Straße 84,890.0,81.0,"Emser Straße 84, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158263308,,
Wohnungstausch: Illerzeile 39,540.0,55.0,"Illerzeile 39, Tegel, Berlin",https://www.immobilienscout24.de/expose/158263265,,
Tauschwohnung: Tauschwohnung,256.0,36.0,"Tauschwohnungstraße 1, Friedrichshagen, Berlin",https://www.immobilienscout24.de/expose/158263262,,
Wohnungstausch: Brunnenstraße 48,500.0,50.0,"Brunnenstraße 48, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158263253,,
Wohnungstausch: Alt-Moabit 100,1.7,156.0,"Alt-Moabit 100, Moabit, Berlin",https://www.immobilienscout24.de/expose/158263170,,
Wohnungstausch: Auguste-Viktoria-Allee 87,600.0,49.0,"Auguste-Viktoria-Allee 87, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158263153,,
Wohnungstausch: Seestraße 96,605.0,60.0,"Seestraße 96, Wedding, Berlin",https://www.immobilienscout24.de/expose/158263123,,
Wohnungstausch: Hauptstraße 59B,575.0,52.0,"Hauptstraße B 59, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/158263093,,
Wohnungstausch: Genslerstraße 24,268.0,29.0,"Genslerstraße 24, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/158261760,,
Wohnungstausch: Hermannplatz 2,700.0,80.0,"Hermannplatz 2, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158261739,,
Wohnungstausch: Wiesbadener Straße 79,800.0,60.0,"Wiesbadener Straße 79, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/158261730,,
Wohnungstausch: Boxhagener Straße 109,1.95,110.0,"Boxhagener Straße 109, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158261724,,
Wohnungstausch: Königsseestraße 6,1.15,61.0,"Königsseestraße 6, Grünau, Berlin",https://www.immobilienscout24.de/expose/158261607,,
Wohnungstausch: Frankfurter Allee 80,1.1,110.0,"Frankfurter Allee 80, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158261551,,
Wohnungstausch: Kudowastraße 10 A,790.0,86.0,"Kudowastraße  A 10, Schmargendorf, Berlin",https://www.immobilienscout24.de/expose/158261512,,
Tauschwohnung: Suchen 3-4 ZW gegen 2 ZW!,650.0,65.0,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/158240978,,
Tauschwohnung: Feine Altbauwohnung im Bötzowviertel,1.35,103.0,"Greifswalder Str. 37, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158229452,,
Tauschwohnung: Helle 2-Zimmer-Wohnung in Berlin Mitte für nur 350€ (kalt),350.0,60.0,"Lichtenberger Straße 25, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158224788,,
Großzügig geschnittene 2-Zimmer Wohnung mit Balkon,1.87,71.97,"Dennewitzstr. 41-43, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/151893015,,
"Penthouse mit großer Dachterrasse, 2 Tiefgaragenstellplätzen und Aufzug in Berlin-Hermsdorf",3.5,156.61,"Hermsdorf, Berlin",https://www.immobilienscout24.de/expose/157297577,,
Wohnungstausch: Niederbarnimstraße 16,360.0,40.0,"Niederbarnimstraße 16, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158213703,,
Wohnungstausch: Zionskirchstraße 14,1.7,101.0,"Zionskirchstraße 14, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158213680,,
Wohnungstausch: Auerstraße 5,1.382,102.0,"Auerstraße 5, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158213657,,
Wohnungstausch: Bornholmer Str. 88,750.0,68.0,"Bornholmer Str. 88, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158213522,,
"*Wohnen genießen* moderne 3 Zimmer mit Balkon zum Hof, Einbauküche, Gäste-WC, Parkett, Aufzug",1.64,95.0,"Degnerstraße 20, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/158212587,,
Edles Apartment in luxuriösem Altbau,2.1,75.0,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158210322,,
"Tauschwohnung: Helle 2,5 Zimmerwohnung in ruhigem Teil von Friedrichshain",590.0,65.0,"Karl-Marx-Allee 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158210160,,
Tauschwohnung: Tausche 1-Raum-Whg. in Neukölln gegen Whg. in anderem Kiez,520.0,40.0,"Heidelberger Straße 29, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/158202795,,
"Tauschwohnung: 3 ZW in Mitte U Bernauer Straße., suchen 2 ZW",1.038,78.0,"Schönholzer Straße  20, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158191935,,
Wohnen im Herzen der Stadt,4372.5,145.75,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/157908859,,
Wohnen im Herzen der Stadt,5092.5,169.75,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/157916390,,
Luxuriöse 5 Zimmer-Wohnung beim Kurfürstendamm,3733.92,207.44,"Uhlandstraße 167, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/147831848,,
Berlin Mitte möblierte Apartments,565.0,19.2,"Jülicher Str. 16, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/158183643,,
Frisch sanierte 2-Zimmerwohnung - ALL INCLUSIVE,1.1,62.0,"Steglitz, Berlin",https://www.immobilienscout24.de/expose/158139502,,
Exklusive Wohnung mit traumhafter Dachterrasse und hochwertiger Ausstattung,2.26,85.04,"Lydia-Rabinowitsch-Str. 20, Moabit, Berlin",https://www.immobilienscout24.de/expose/158165916,,
Wohnungstausch: Görlitzer Straße 66,900.0,80.0,"Görlitzer Straße 66, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/158166763,,
Wohnungstausch: Leberstraße 25,520.0,50.0,"Leberstraße 25, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158166746,,
Wohnungstausch: Kastanienallee 24,1.6,78.0,"Kastanienallee 24, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158166732,,
Wohnungstausch: Hünensteig 36,567.0,70.0,"Hünensteig 36, Steglitz, Berlin",https://www.immobilienscout24.de/expose/158166721,,
Wohnungstausch: Boxhagener Straße 98,750.0,84.0,"Boxhagener Straße 98, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158166716,,
Wohnungstausch: Kaiserin-Augusta-Straße 60,550.0,54.0,"Kaiserin-Augusta-Straße 60, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/158166710,,
Wohnungstausch: Fischerinsel 6,355.0,32.0,"Fischerinsel 6, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158166699,,
Wohnungstausch: Schenkendorfstraße 3,800.0,55.0,"Schenkendorfstraße 3, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/158166671,,
Wohnungstausch: Petersburger Straße 19,424.0,60.0,"Petersburger Straße 19, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158166644,,
Wohnungstausch: John-Schehr-Straße 15,625.0,48.0,"John-Schehr-Straße 15, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158166620,,
Wohnungstausch: Wildenbruchstraße 69,1.2,60.0,"Wildenbruchstraße 69, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158166615,,
Wohnungstausch: Neißestraße 3,1.0,105.0,"Neißestraße 3, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158166566,,
Wohnungstausch: Zühlsdorfer Str. 4,305.0,30.0,"Zühlsdorfer Str. 4, Marzahn, Berlin",https://www.immobilienscout24.de/expose/158166550,,
Wohnungstausch: Sültstraße 25,700.0,55.0,"Sültstraße 25, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158166540,,
Wohnungstausch: Ebersstraße 83,950.0,105.0,"Ebersstraße 83, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158166529,,
Wohnungstausch: Amanlisweg 12,326.0,62.0,"Amanlisweg 12, Marzahn, Berlin",https://www.immobilienscout24.de/expose/158166243,,
Wohnungstausch: Bergstraße 18,540.0,55.0,"Bergstraße 18, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158166217,,
Wohnungstausch: Schnellerstraße 35,484.0,57.0,"Schnellerstraße 35, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/158166020,,
Wohnungstausch: Hasenheide 91,1.8,150.0,"Hasenheide 91, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158165955,,
Wohnungstausch: Gäblerstraße 10,617.0,61.0,"Gäblerstraße 10, Weißensee, Berlin",https://www.immobilienscout24.de/expose/158165904,,
Elegante Wohnung am Tiergarten mit Panoramablick über Berlins Zentrum!,3.0,121.32,"Von-der-Heydt-Str. 1, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/158148491,,
Wohnungstausch: Mühlenstraße 1,1.44,93.0,"Mühlenstraße 1, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158165733,,
Wohnungstausch: Bornimer Straße 13,603.0,50.0,"Bornimer Straße 13, Halensee, Berlin",https://www.immobilienscout24.de/expose/158165691,,
Wohnungstausch: Alt-Friedrichsfelde 45,516.0,69.0,"Alt-Friedrichsfelde 45, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/158165607,,
Wohnungstausch: Schönhauser Allee 43A,1.35,65.0,"Schönhauser Allee A 43, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158165390,,
Wohnungstausch: Skalitzer Straße 54b,577.0,83.0,"Skalitzer Straße b 54, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/158165376,,
"MÖBLIERTE Wohnung im Regierungsviertel, 1 Zimmer",1.15,42.0,"Reinhardtstrasse 38, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/139826756,,
"Beautiful, furnished Apartment in Berlin!",1.5,65.0,"Goebenstraße 14, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158160980,,
*NEU* Über den Dächern Weddings - Moderne Dachgeschosswohnung in beliebter Kiezlage,2.34,107.4,"Wedding, Berlin",https://www.immobilienscout24.de/expose/158128559,,
Traumhafte Dachgeschosswohnung mit Einbauküche im Erstbezug,1.79,70.5,"Wedding, Berlin",https://www.immobilienscout24.de/expose/158128486,,
Tauschwohnung: Altbau-Wohnung im Prenzlauer Berg,547.0,51.0,"Stargarder Str.  63, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158108917,,
Tauschwohnung: 3-Zimmmer  DG mit Terrasse,1.6,93.0,"Soldiner Str.  14, Gesundbrunnen, Berlin",https://www.immobilienscout24.de/expose/158108132,,
Tauschwohnung: Tausche Wohnung in Berlin gegen München,1.05,86.0,"Tauschwohnungstraße 1, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158102621,,
Tauschwohnung: Helle und ruhige Altbauwohnung in Friedrichshain,680.0,73.0,"Tauschwohnungstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158095147,,
Wohnungstausch: Ebersstraße 39,900.0,62.0,"Ebersstraße 39, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158071858,,
Wohnungstausch: Lucy-Lameck-Straße 5,900.0,77.0,"Lucy-Lameck-Straße 5, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158071834,,
Wohnungstausch: Schliemannstraße 36,768.0,67.0,"Schliemannstraße 36, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158071725,,
Wohnungstausch: Zum Langen See 12,680.0,75.0,"Zum Langen See 12, Köpenick, Berlin",https://www.immobilienscout24.de/expose/158071418,,
Wohnungstausch: Willmanndamm 7,700.0,49.0,"Willmanndamm 7, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158071364,,
Wohnungstausch: Tempelhofer Damm 202,863.0,73.0,"Tempelhofer Damm 202, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/158070346,,
Wohnungstausch: Brunhildstraße 8,560.0,60.0,"Brunhildstraße 8, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158069788,,
Wohnungstausch: Fürstenwalder Damm 436,1.044,58.0,"Fürstenwalder Damm 436, Friedrichshagen, Berlin",https://www.immobilienscout24.de/expose/158069769,,
Wohnungstausch: Wartburgstraße 6,525.0,50.0,"Wartburgstraße 6, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158069749,,
Wohnungstausch: Friedelstraße 17,930.0,72.0,"Friedelstraße 17, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158069701,,
"Möbliertes Apartment in Mühlenstraße, Pankow",875.0,35.0,"Mühlenstraße 25, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/150308965,,
Wohnungstausch: Eberswalder Straße 21,770.0,36.0,"Eberswalder Straße 21, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158051525,,
Wohnungstausch: Erkstraße 5,1.1,107.0,"Erkstraße 5, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158051510,,
Wohnungstausch: Stuckstraße 13,920.0,70.0,"Stuckstraße 13, Plänterwald, Berlin",https://www.immobilienscout24.de/expose/158051372,,
Wohnungstausch: Genslerstraße 17a,644.0,57.0,"Genslerstraße a 17, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/158047058,,
Wohnungstausch: Greifstraße 4,500.0,60.0,"Greifstraße 4, Johannisthal, Berlin",https://www.immobilienscout24.de/expose/158046487,,
Wohnungstausch: Feuerbachstraße 62,2.0,89.0,"Feuerbachstraße 62, Steglitz, Berlin",https://www.immobilienscout24.de/expose/158046458,,
Wohnungstausch: Wilsnacker Straße 39,1.0,92.0,"Wilsnacker Straße 39, Moabit, Berlin",https://www.immobilienscout24.de/expose/158046390,,
Wohnungstausch: Forster Straße 8,1.25,65.0,"Forster Straße 8, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/158044206,,
2 Zimmer mit Terrasse - HAVELUFER Quartier,1.079,49.6,"Am Maselakepark 49, Hakenfelde, Berlin",https://www.immobilienscout24.de/expose/157159419,,
Stilvoll möblierte Wohnung Neubau in Mitte am Spittelmarkt!,2.185,91.0,"Neue Grünstraße 39, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/112598390,,
kleines 2- Zimmer Appartement im 1.OG,885.0,33.0,"Semmelweisstraße 26, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/157738639,,
"SEEBLICK  plus gehobener Neubaukomfort! Was ""will"" man mehr?",1.395,74.82,"Fährallee 15, Schmöckwitz, Berlin",https://www.immobilienscout24.de/expose/138381370,,
Mittendrin statt nur dabei! Über den Dächern der Metropole,2.362,153.74,"Dorotheenstraße 56, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/157869044,,
Beautiful furnished apartment in Kreuzberg! Near to Bergmannkiez,1.79,85.0,"Eylauer Straße 13, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/157337359,,
Offen geschnittene 3-Zimmer-Maisonette-Wohnung mit EBK und Stellplatz in Premium-Lage!,2.19,148.73,"Behrenstraße 28, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156695281,,
Exklusive Penthaus-Maisonette WE mit Dachterrasse! Nahe dem Stadtpark!,4.99,238.0,"Stindestraße 22, Steglitz, Berlin",https://www.immobilienscout24.de/expose/155078014,,
Nur für Einzelpersonen: Möblierte 2-Zimmer-Erdgeschoss-Wohnung im schönen Dahlem,1.08,62.0,"Schwedenerstraße ., Dahlem, Berlin",https://www.immobilienscout24.de/expose/155469025,,
Charmante Wohnung im Bergmannkiez,1.25,48.0,"Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/157054151,,
Charmante Wohnung in Kreuzberg,1.25,48.0,"Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/157053814,,
KEIN WBS!Helle 4-Zimmer Wohnung in Alt-Buckow/ WG geeignet!,1.3,71.0,"Buckow, Berlin",https://www.immobilienscout24.de/expose/157051393,,
"Schöne möblierte,  helle  3 - Zimmerwohnung in Berlin Westend mit Balkon Erstbezug nach Renovierung",1.35,62.7,"Westend, Berlin",https://www.immobilienscout24.de/expose/151862204,,
6-ZI-WOHNUNG MIT GR. TERRASSE*BALKON*RUHIGE GRÜNLAGE*NAHE SPIELPLATZ,2.5,165.0,"Schütte-Lanz-Str. 102, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/153179314,,
Schöne 2 Zimmer Remise im Herzen Charlottenburgs unweit des Schlosses Charlottenburg,2.49,95.0,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/149761633,,
Top Maisonettewohnung im Forum an der Museumsinsel,8236.77,278.45,"Ziegelstraße 17, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156480188,,
Top Maisonettewohnung im Forum an der Museumsinsel,8236.77,278.45,"Ziegelstraße 17, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/156480188,,
Möblierte große Designerwohnung Nahe Gleisdreieckpark - befristet für 12 Monate,2.5,156.84,"Bülowstraße 74, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/156478411,,
Studio Penthouse im Herzen von Prenzlauer Berg  3-11 Monate Vermietung ab sofort,2.3,85.0,"Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/155376253,,
rêverie Exklusives Senioren-Wohnen in Berlin-Zehlendorf (Nikolassee),3751.2,93.78,"Pfeddersheimer Weg 67, Nikolassee, Berlin",https://www.immobilienscout24.de/expose/115921863,,
Spektakulär möbliertes Penthouse direkt an der Spree mit Wasserblick,4.95,134.0,"Wilhelm Caspar Wegeley Platz 3, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/157999918,,
TRAUMHAFTE RUHIG GELEGENE REMISE IM HERZEN VON FRIEDRICHSHAGEN (Erstbezug nach Modernisierung),2.35,169.0,"Friedrichshagen, Berlin",https://www.immobilienscout24.de/expose/157576428,,
Ab sofort: Möblierte 2 Zimmerwohnung mit Blick auf die Spree,1.4,62.0,"Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/157037766,,
Tauschwohnung: Wohnung 3 zimmer Ostkreuz gg 2 zimmer in Rummelsburg/Fhain,1.23,86.0,"Hirschbergerstrasse  2, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/158038304,,
Wohnungstausch: Cantianstraße 22,1.1,88.0,"Cantianstraße 22, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/157479719,,
Wohnungstausch: Luxemburger Straße 4,461.0,49.0,"Luxemburger Straße 4, Wedding, Berlin",https://www.immobilienscout24.de/expose/157479691,,
Wohnungstausch: Heerstraße 30,400.0,33.0,"Heerstraße 30, Westend, Berlin",https://www.immobilienscout24.de/expose/157479677,,
Wohnungstausch: Pintschstraße 4,575.0,51.0,"Pintschstraße 4, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/157479472,,
Wohnungstausch: Atzpodienstraße 24A,920.0,89.0,"Atzpodienstraße A 24, Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/157479436,,
Wohnungstausch: Odinstraße 5,431.0,49.0,"Odinstraße 5, Karlshorst, Berlin",https://www.immobilienscout24.de/expose/157479149,,
Wohnungstausch: Blumenthalstraße 31,700.0,73.0,"Blumenthalstraße 31, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/157478939,,
