price,size,district,rooms,year,dataset_id,source,street,floor,typeOfFlat,yearConstructed,totalRent,plz
614.35,55.85,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Kiautschoustra&szlig;e,4.0,apartment,1909.0,754.35,13349
900.0,72.0,Heinersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,2018.0,1150.0,13088
1218.56,71.68,Schöneberg,2.0,2019,historical,Kaggle/Immobilienscout24,Kurf&uuml;rstenstr.,1.0,apartment,2018.0,1426.43,10829
1462.25,97.5,Lichtenberg,3.0,2019,historical,Kaggle/Immobilienscout24,Bleckmannweg,4.0,apartment,2019.0,1706.0,10367
1335.99,67.65,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,0.0,ground_floor,2019.0,1534.06,10785
1460.0,71.0,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,Chausseestr.,6.0,roof_storey,1997.0,1610.0,10409
958.05,63.87,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,M&ouml;nchstra&szlig;e,2.0,apartment,,1149.66,13627
1350.0,81.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Marien Stra&szlig;e,2.0,apartment,1910.0,1650.0,10409
393.31,36.03,Biesdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Blumberger Damm,0.0,ground_floor,1982.0,514.59,12687
280.0,42.0,Tegel,1.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,apartment,1972.0,410.0,13405
1349.0,104.0,Pankow,3.0,2019,historical,Kaggle/Immobilienscout24,Neue Sch&ouml;nholzer Stra&szlig;e,4.0,roof_storey,,1499.0,13189
1564.4,78.22,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Platz,3.0,apartment,,1759.95,10243
270.73,40.46,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Zwinglistra&szlig;e,6.0,,1977.0,423.24,10785
1270.0,80.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,,roof_storey,2015.0,1650.0,10247
680.0,14.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Klara Franke Strasse,1.0,apartment,,730.0,10785
599.0,60.0,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,Mittelbruchzeile,1.0,apartment,1987.0,799.0,13409
548.63,68.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Angerburger Allee,5.0,apartment,1969.0,738.63,14055
1092.0,84.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Spandauer Damm,1.0,apartment,1966.0,1292.0,14052
2208.0,138.0,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,apartment,1900.0,2622.0,10629
822.0,62.7,Biesdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Fortunaallee,1.0,apartment,2019.0,1004.0,12683
484.05,90.0,Friedrichsfelde,4.0,2019,historical,Kaggle/Immobilienscout24,Erich-Kurz-Str.,2.0,apartment,1976.0,730.87,10315
1653.0,105.0,Kreuzberg,5.0,2019,historical,Kaggle/Immobilienscout24,Lindenstr.,4.0,apartment,2014.0,2029.0,10967
504.0,56.0,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,Letteallee,4.0,apartment,1983.0,659.0,13409
800.0,65.0,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,1996.0,920.0,12045
1737.15,115.81,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Stargarder Stra&szlig;e,5.0,roof_storey,1900.0,2038.94,10439
2200.0,150.41,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,6.0,penthouse,1999.0,2591.0,10409
570.31,61.17,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Wasserwerkstr.,1.0,apartment,1964.0,748.22,13627
560.0,37.3,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,Stresemannstra&szlig;e,17.0,,1968.0,707.0,10967
710.0,61.0,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Eiswerder Stra&szlig;e,2.0,apartment,1920.0,955.0,13627
915.0,60.0,Mitte,2.5,2019,historical,Kaggle/Immobilienscout24,Linienstra&szlig;e,1.0,apartment,1998.0,,10409
650.0,11.0,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,Wolliner Stra&szlig;e,,,2018.0,,10409
3000.0,122.0,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,S&auml;chsische Stra&szlig;e,2.0,apartment,2016.0,3500.0,10717
521.32,70.28,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Alte Hellersdorfer Str.,3.0,apartment,1989.0,722.04,12629
1807.0,120.41,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,2019.0,2202.0,12045
820.0,80.0,Rosenthal,2.5,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,roof_storey,,1000.0,13158
840.0,46.65,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Leibnizstr.,4.0,apartment,1900.0,976.0,10629
1710.0,103.12,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,,2030.0,10439
645.23,79.73,Reinickendorf,3.0,2019,historical,Kaggle/Immobilienscout24,Brusebergstr.,5.0,apartment,1964.0,932.02,13403
1570.0,73.23,Frohnau,2.5,2019,historical,Kaggle/Immobilienscout24,no_information,,raised_ground_floor,1991.0,1900.0,13465
699.0,50.0,Mariendorf,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1912.0,799.0,12107
554.27,47.11,Wittenau,1.0,2019,historical,Kaggle/Immobilienscout24,Alt-Wittenau,0.0,ground_floor,1995.0,728.39,13437
2242.64,131.92,Mitte,5.0,2019,historical,Kaggle/Immobilienscout24,Boyenstra&szlig;e,4.0,apartment,2018.0,2638.4,10409
858.0,59.2,Tempelhof,2.0,2019,historical,Kaggle/Immobilienscout24,Germaniastra&szlig;e,2.0,apartment,1936.0,1059.0,12101
1820.0,82.77,Prenzlauer,4.0,2019,historical,Kaggle/Immobilienscout24,K&auml;the-Niederkirchner-Str.,5.0,roof_storey,1914.0,2069.26,10439
599.33,51.8,Siemensstadt,2.0,2019,historical,Kaggle/Immobilienscout24,Schwiegersteig,2.0,apartment,1930.0,751.0,13629
1233.6,77.1,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,Juliusstra&szlig;e,4.0,roof_storey,1930.0,,12045
1480.0,100.0,Siemensstadt,4.0,2019,historical,Kaggle/Immobilienscout24,Rapsstr.,1.0,terraced_flat,1930.0,1675.0,13629
649.0,67.35,Neu,3.0,2019,historical,Kaggle/Immobilienscout24,Welsestra&szlig;e,11.0,apartment,1984.0,802.0,12059
1041.98,69.47,Friedrichsfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Rosenfelder Ring,,apartment,2020.0,1359.5,10315
817.34,89.2,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Soorstr.,4.0,apartment,1929.0,1037.71,10629
2700.0,169.53,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,Sybelstr.,3.0,apartment,1988.0,3160.0,10629
799.0,57.4,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,,,1900.0,,10247
1128.0,54.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Lehrtestr,2.0,apartment,2019.0,1335.0,10785
1149.0,119.0,Tempelhof,3.0,2019,historical,Kaggle/Immobilienscout24,Alt-Tempelhof,4.0,apartment,1988.0,1479.0,12103
2074.0,122.0,Schöneberg,5.0,2019,historical,Kaggle/Immobilienscout24,Else-Lasker-Sch&uuml;ler-Str.,1.0,apartment,2018.0,2314.0,10829
795.0,55.97,Marienfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Marienfelder Allee,2.0,apartment,2018.0,949.0,12279
1100.0,65.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,B&uuml;rknerstr.,4.0,apartment,,1300.0,12045
860.0,80.0,Reinickendorf,4.0,2019,historical,Kaggle/Immobilienscout24,Pankower Allee,3.0,apartment,1963.0,1090.0,13409
1090.0,117.0,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,Wendenschloss Str.,2.0,apartment,1997.0,1404.0,12557
1085.0,95.91,Adlershof,3.0,2019,historical,Kaggle/Immobilienscout24,Nipkowstra&szlig;e,4.0,roof_storey,1996.0,1325.0,12489
549.0,54.04,Hellersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Stendaler Str.,5.0,apartment,1985.0,682.0,12629
439.0,40.95,Hellersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Havell&auml;nder Ring,3.0,apartment,1985.0,541.0,12629
1450.0,51.59,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Von-der-Heydt-Stra&szlig;e,6.0,apartment,2015.0,1800.0,10785
570.0,70.16,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Hakenfelder Stra&szlig;e,12.0,apartment,1970.0,745.0,13627
580.0,16.0,Niederschönhausen,1.0,2019,historical,Kaggle/Immobilienscout24,Uhlandstrasse,1.0,,,551.0,13156
613.0,43.54,Kreuzberg,1.5,2019,historical,Kaggle/Immobilienscout24,Forster Str.,0.0,,1906.0,845.0,10967
261.77,35.0,Marzahn,1.0,2019,historical,Kaggle/Immobilienscout24,Marchwitzastr.,2.0,apartment,1977.0,351.77,12687
1250.0,66.5,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Boddinstra&szlig;e,2.0,apartment,1906.0,1365.0,12045
706.0,87.59,Spandau,3.0,2019,historical,Kaggle/Immobilienscout24,Kirchhofstra&szlig;e,1.0,apartment,1992.0,939.0,13627
500.0,60.0,Wittenau,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,roof_storey,1995.0,650.0,13403
1375.0,86.06,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,6.0,apartment,2012.0,1619.0,10409
370.0,44.0,Mariendorf,1.0,2019,historical,Kaggle/Immobilienscout24,Mariendorfer Damm,3.0,apartment,,465.0,12107
1599.0,100.93,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Wilhelmshavener Str.,6.0,roof_storey,1900.0,1834.0,10785
508.03,60.77,Niederschönhausen,2.0,2019,historical,Kaggle/Immobilienscout24,Blumenthalstr.,0.0,ground_floor,1919.0,689.86,13156
1170.0,114.0,Friedrichshagen,3.0,2019,historical,Kaggle/Immobilienscout24,Bruno-Wille-Str.,1.0,apartment,,1400.0,12587
830.0,83.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Reuterstrasse,3.0,apartment,1910.0,970.0,12045
1050.0,90.0,Spandau,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,roof_storey,1996.0,1300.0,13627
1079.24,80.42,Johannisthal,2.0,2019,historical,Kaggle/Immobilienscout24,S&uuml;dostallee,3.0,roof_storey,,1344.63,12487
930.21,77.44,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Linienstra&szlig;e,3.0,apartment,1900.0,1160.0,10409
810.0,12.0,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,Chausseestra&szlig;e,5.0,apartment,,860.0,10409
1099.2,96.0,Niederschöneweide,2.5,2019,historical,Kaggle/Immobilienscout24,Br&uuml;ckenstra&szlig;e,4.0,roof_storey,1906.0,1319.2,12439
1236.0,88.29,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Petersburger Str.,5.0,roof_storey,1904.0,,10247
592.4,57.47,Pankow,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,,1910.0,718.4,13189
876.51,82.69,Marzahn,4.0,2019,historical,Kaggle/Immobilienscout24,Kienbergstr.,11.0,other,2019.0,,12687
1130.0,94.2,Niederschönhausen,3.0,2019,historical,Kaggle/Immobilienscout24,Schillerstra&szlig;e,,maisonette,2016.0,1400.0,13156
950.0,90.0,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,,roof_storey,,1140.0,12557
629.0,56.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Sonnenallee,1.0,apartment,1903.0,749.0,12437
1300.0,80.0,Schöneberg,3.0,2019,historical,Kaggle/Immobilienscout24,Ansbacher Stra&szlig;e,4.0,,1901.0,1300.0,10829
346.0,38.0,Staaken,1.0,2019,historical,Kaggle/Immobilienscout24,Gruberzeile,3.0,apartment,1965.0,470.0,13593
1400.0,96.69,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Trautenaustr.,3.0,,2000.0,1775.0,10717
525.06,69.4,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Ludwigsfelder Str.,4.0,apartment,1989.0,744.15,12629
486.59,56.91,Hellersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Arneburger Str.,3.0,apartment,1990.0,664.38,12629
1760.0,88.0,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,roof_storey,2018.0,,10439
357.8,49.0,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,Konrad-Wolf-Str.,5.0,apartment,1961.0,465.76,12524
1350.0,55.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Gartenstra&szlig;e,2.0,apartment,2015.0,1535.0,10409
1100.0,51.67,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,2018.0,1280.0,12045
503.0,38.48,Tempelhof,1.0,2019,historical,Kaggle/Immobilienscout24,Schulenburgring,4.0,apartment,1956.0,604.0,12101
371.75,41.77,Spandau,1.5,2019,historical,Kaggle/Immobilienscout24,Seegefelder Stra&szlig;e,,ground_floor,1960.0,513.75,13627
414.13,57.39,Hellersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Riesaer Str.,5.0,apartment,1987.0,576.37,12629
950.0,102.44,Lichtenrade,3.0,2019,historical,Kaggle/Immobilienscout24,W&uuml;nsdorfer Stra&szlig;e,1.0,maisonette,1977.0,1164.9,12309
750.0,59.68,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,H&uuml;bnerstr.,0.0,ground_floor,1910.0,935.0,10247
651.2,65.12,Marienfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Marienfelder Allee,1.0,apartment,1974.0,849.82,12279
869.0,66.83,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,Am Filmlager,3.0,apartment,,1074.25,12555
1350.0,90.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,1908.0,1590.0,10629
1415.0,66.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Lehrter Stra&szlig;e,0.0,,1900.0,1659.0,10785
607.53,76.0,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,Dieselstr.,7.0,apartment,1973.0,867.53,12045
978.0,69.87,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,Friedrichstra&szlig;e,6.0,apartment,1968.0,1164.0,10967
480.0,24.19,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,Alex-Wedding Stra&szlig;e,4.0,apartment,,560.0,10409
1190.0,56.91,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Brunnenstr.,2.0,apartment,1900.0,1315.0,10409
752.65,75.34,Biesdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Joachim-Ringelnatz-Stra&szlig;e,2.0,apartment,2018.0,941.0,12683
1600.0,80.0,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Rodenbergstr,5.0,roof_storey,2015.0,2000.0,10439
611.26,49.0,Mariendorf,1.0,2019,historical,Kaggle/Immobilienscout24,K&ouml;nigstra&szlig;e,1.0,apartment,2019.0,735.06,12107
2500.0,99.0,Kreuzberg,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,ground_floor,1980.0,3000.0,10967
536.18,63.08,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Rosa-Reinglass-Steig,0.0,ground_floor,1999.0,766.02,13585
1639.2,136.6,Schöneberg,4.0,2019,historical,Kaggle/Immobilienscout24,Ansbacher Str.,4.0,apartment,1918.0,1769.2,10829
680.0,87.28,Marzahn,3.0,2019,historical,Kaggle/Immobilienscout24,Krummenseer Str.,3.0,apartment,1997.0,920.0,12687
347.0,27.09,Friedrichshain,1.0,2019,historical,Kaggle/Immobilienscout24,Friedenstra&szlig;e,0.0,apartment,1890.0,,10247
2250.0,152.75,Wilmersdorf,5.0,2019,historical,Kaggle/Immobilienscout24,Bayerische Stra&szlig;e,3.0,roof_storey,1900.0,2590.0,10717
2379.41,122.65,Tiergarten,4.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,5.0,penthouse,2019.0,2747.36,10785
1173.0,65.2,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Delbr&uuml;ckstra&szlig;e,1.0,apartment,2018.0,1427.0,12045
1116.0,69.0,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,,1290.38,10967
4680.0,225.0,Prenzlauer,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1918.0,5400.0,10439
7700.0,220.0,Charlottenburg,6.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,maisonette,1896.0,7700.0,10629
1190.0,110.0,Steglitz,3.0,2019,historical,Kaggle/Immobilienscout24,Muthesiusstra&szlig;e,3.0,apartment,1906.0,1395.0,12157
944.32,59.02,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Simplonstra&szlig;e,2.0,apartment,1900.0,1133.18,10247
300.0,16.0,Frohnau,1.0,2019,historical,Kaggle/Immobilienscout24,Edelhofdamm,,,,,13465
392.96,53.0,Lichtenberg,2.0,2019,historical,Kaggle/Immobilienscout24,Rupprechtstr.,1.0,ground_floor,1955.0,516.89,10369
930.0,84.0,Staaken,2.5,2019,historical,Kaggle/Immobilienscout24,Metropolitan Park,0.0,terraced_flat,1935.0,1240.0,13591
865.0,66.25,Reinickendorf,3.0,2019,historical,Kaggle/Immobilienscout24,Schwabstra&szlig;e,3.0,,1900.0,,13403
349.0,43.0,Waidmannslust,1.0,2019,historical,Kaggle/Immobilienscout24,Schluchseestra&szlig;e,2.0,apartment,1968.0,499.0,
382.03,52.78,Lichterfelde,1.5,2019,historical,Kaggle/Immobilienscout24,Scheelestr.,1.0,apartment,1981.0,537.02,12203
800.45,80.0,Alt,3.0,2019,historical,Kaggle/Immobilienscout24,Konrad-Wolf-Str.,1.0,ground_floor,2015.0,1004.64,12524
812.75,95.0,Niederschönhausen,2.0,2019,historical,Kaggle/Immobilienscout24,Blumenthalstr.,2.0,roof_storey,,1092.75,13156
666.75,63.5,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,Plauener Str.,3.0,apartment,1997.0,826.75,12524
1604.14,90.12,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,2.0,apartment,2019.0,1874.5,10785
809.0,55.8,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,Lausitzer Stra&szlig;e,3.0,apartment,1918.0,932.0,10967
1820.0,140.0,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,Bleibtreustrasse,1.0,other,1896.0,2070.0,10629
1840.0,115.23,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Br&uuml;der-Grimm-Gasse,5.0,apartment,1998.0,2359.0,10785
600.0,60.0,Grünau,1.0,2019,historical,Kaggle/Immobilienscout24,Kochelseestra&szlig;e,1.0,ground_floor,1925.0,780.0,12527
810.0,16.0,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,Chausseestra&szlig;e,1.0,apartment,,860.0,10409
1591.0,160.0,Waidmannslust,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,other,,1840.0,
1100.0,20.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Linkstra&szlig;e,5.0,apartment,,1150.0,10785
844.0,75.0,Adlershof,2.0,2019,historical,Kaggle/Immobilienscout24,Altheider Str.,2.0,apartment,1918.0,1011.0,12489
1410.0,88.41,Schmargendorf,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,,apartment,2017.0,1709.0,14199
233.74,32.5,Neu,1.0,2019,historical,Kaggle/Immobilienscout24,Wiecker Str.,11.0,apartment,1986.0,311.65,12059
1148.37,66.38,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,2.0,ground_floor,2019.0,1347.51,10785
1287.0,58.5,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,6.0,apartment,2004.0,1552.0,10409
383.0,41.0,Treptow,1.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,1900.0,535.0,
1049.44,78.2,Lankwitz,3.0,2019,historical,Kaggle/Immobilienscout24,Langkofelweg,0.0,ground_floor,2007.0,1299.44,12247
1964.88,109.0,Prenzlauer,2.5,2019,historical,Kaggle/Immobilienscout24,"Malm&ouml;er Stra&szlig;e, WE",,apartment,2019.0,2237.78,10439
494.5,43.0,Alt,1.0,2019,historical,Kaggle/Immobilienscout24,Genslerstra&szlig;e,6.0,apartment,2019.0,593.4,12524
529.0,57.0,Pankow,2.0,2019,historical,Kaggle/Immobilienscout24,Treskowstr.,6.0,apartment,1997.0,699.0,13189
1990.0,92.29,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Allee,4.0,apartment,2019.0,,10245
1890.0,157.32,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Mittelstra&szlig;e,6.0,terraced_flat,1997.0,2332.0,10409
1802.0,106.02,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Bleibtreustr.,6.0,roof_storey,1979.0,1893.98,10629
1980.0,161.24,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Havelberger Str.,5.0,roof_storey,1896.0,2260.0,10785
813.9,81.39,Altglienicke,3.0,2019,historical,Kaggle/Immobilienscout24,Bohnsdorfer Weg,1.0,terraced_flat,2019.0,1029.58,12524
599.0,45.3,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,L&uuml;tticher Stra&szlig;e,2.0,apartment,1962.0,738.0,13349
539.28,37.45,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,Stallschreiberstr.,3.0,apartment,1959.0,676.05,10967
700.0,70.0,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Keltererweg,4.0,penthouse,,770.0,13595
1355.38,104.26,Pankow,3.0,2019,historical,Kaggle/Immobilienscout24,Damerowstr.,5.0,apartment,1918.0,1616.03,13189
351.46,53.0,Tempelhof,1.5,2019,historical,Kaggle/Immobilienscout24,Burgemeisterstr.,4.0,apartment,1972.0,521.46,12101
1021.76,63.86,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Warschauer Stra&szlig;e,5.0,roof_storey,1900.0,1226.11,10247
1580.0,166.6,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Wittstocker Stra&szlig;e,5.0,roof_storey,,1950.0,10785
647.06,47.93,Bohnsdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Johannes-Tobei-Str.,0.0,ground_floor,2019.0,778.86,12526
1330.0,152.0,Adlershof,5.0,2019,historical,Kaggle/Immobilienscout24,D&ouml;rpfeldstra&szlig;e,3.0,apartment,,1710.0,12489
1408.0,88.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Hannoversche Str.,2.0,apartment,1999.0,1763.0,10409
649.0,70.68,Neu,3.0,2019,historical,Kaggle/Immobilienscout24,Randowstra&szlig;e,5.0,apartment,1984.0,810.0,12059
587.0,32.59,Neukölln,1.0,2019,historical,Kaggle/Immobilienscout24,Altenbraker Stra&szlig;e,2.0,apartment,1918.0,683.0,12045
869.0,75.88,Französisch,3.0,2019,historical,Kaggle/Immobilienscout24,Nantestra&szlig;e,2.0,apartment,1996.0,1093.0,13127
527.0,62.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Halemweg,7.0,apartment,1959.0,769.8,13627
491.0,34.42,Neukölln,1.0,2019,historical,Kaggle/Immobilienscout24,Harzerstr.,1.0,apartment,1956.0,588.0,12045
405.0,37.5,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,Loschmidtstra&szlig;e,4.0,,1965.0,535.0,10629
477.07,69.14,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Oschatzer Ring,4.0,apartment,1988.0,699.15,12627
476.46,52.94,Hellersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Riesaer Str.,6.0,apartment,1989.0,645.92,12629
690.0,65.0,Baumschulenweg,2.5,2019,historical,Kaggle/Immobilienscout24,Frauenlobstr.,5.0,roof_storey,,820.0,12437
1640.66,97.95,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,2017.0,1893.04,10409
459.0,37.1,Friedrichsfelde,1.0,2019,historical,Kaggle/Immobilienscout24,Rhinstra&szlig;e,10.0,apartment,1984.0,542.0,10315
970.0,67.05,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Mommsenstr.,1.0,apartment,2018.0,1172.0,10629
2195.0,125.0,Neukölln,4.0,2019,historical,Kaggle/Immobilienscout24,Maybachufer,2.0,apartment,2018.0,2632.5,12045
490.83,66.32,Staaken,2.5,2019,historical,Kaggle/Immobilienscout24,Brunsb&uuml;tteler Damm,2.0,apartment,1962.0,747.63,13593
1710.0,114.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Goslarer Ufer,5.0,apartment,,2021.0,10589
1695.0,145.0,Friedrichshain,5.0,2019,historical,Kaggle/Immobilienscout24,Ebelingstrasse,3.0,apartment,1900.0,,10247
629.2,57.2,Schmargendorf,1.5,2019,historical,Kaggle/Immobilienscout24,Ilmenauer Str.,0.0,apartment,1915.0,787.2,14199
1060.0,63.62,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Stallschreiber Str.,,apartment,2019.0,1240.0,10409
1998.0,259.0,Spandau,7.0,2019,historical,Kaggle/Immobilienscout24,Stresowplatz,1.0,apartment,1912.0,2498.0,13597
1299.0,95.1,Schöneberg,3.0,2019,historical,Kaggle/Immobilienscout24,Traunsteiner Stra&szlig;e,2.0,apartment,1912.0,,10829
669.0,69.8,Hellersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Kastanienallee,3.0,apartment,1985.0,845.0,13158
420.0,36.08,Oberschöneweide,1.0,2019,historical,Kaggle/Immobilienscout24,Rathenaustr.,1.0,apartment,1918.0,525.0,12459
695.0,62.96,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Moritzstra&szlig;e,1.0,apartment,1900.0,821.0,13627
550.0,33.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Rostockerstr.,2.0,apartment,,600.0,10785
1999.0,113.8,Weißensee,4.0,2019,historical,Kaggle/Immobilienscout24,Streustr. - Goethestr.,,maisonette,2019.0,2279.0,
759.0,76.0,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,Salvador-Allende-Str.,3.0,apartment,1997.0,919.0,12557
1490.0,99.7,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Otto-Suhr-Allee,5.0,roof_storey,1917.0,1730.0,10585
389.97,54.88,Biesdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Wuhlestra&szlig;e,7.0,apartment,1983.0,525.52,12683
785.03,58.15,Johannisthal,2.0,2019,historical,Kaggle/Immobilienscout24,Konrad-Zuse-Stra&szlig;e,3.0,apartment,2020.0,1012.4,12487
